id,time_stamp,hourly_steps,avg_hourly_mets,avg_hourly_intensity,hourly_calories_burned
1844505072,"2016-04-27 17:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-27 18:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-27 19:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-27 20:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-27 21:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-27 22:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-27 23:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-28 00:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-28 01:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-28 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-28 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-28 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-28 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-28 06:00:00",0,10.0333,0.0000,56.32914000749588
1844505072,"2016-04-28 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-28 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-28 09:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-28 10:00:00",205,12.6667,0.1000,71.11320060491562
1844505072,"2016-04-28 11:00:00",788,20.9667,0.4333,117.7110630273819
1844505072,"2016-04-28 12:00:00",705,21.8000,0.5667,122.38956332206726
1844505072,"2016-04-28 13:00:00",284,15.8667,0.2667,89.07864236831665
1844505072,"2016-04-28 14:00:00",454,17.9333,0.3500,100.68132263422012
1844505072,"2016-04-28 15:00:00",534,20.1333,0.5167,113.03256297111511
1844505072,"2016-04-28 16:00:00",332,16.7000,0.2833,93.75714296102524
1844505072,"2016-04-28 17:00:00",777,20.2667,0.4167,113.78112244606018
1844505072,"2016-04-28 18:00:00",151,14.0333,0.1667,78.78594225645065
1844505072,"2016-04-28 19:00:00",335,15.7667,0.1833,88.51722252368927
1844505072,"2016-04-28 20:00:00",208,15.0667,0.2000,84.58728271722794
1844505072,"2016-04-28 21:00:00",1001,26.3333,0.8333,147.84060353040695
1844505072,"2016-04-28 22:00:00",861,21.7000,0.4500,121.82814300060272
1844505072,"2016-04-28 23:00:00",264,15.6333,0.2667,87.76866233348846
1844505072,"2016-04-29 00:00:00",68,12.7667,0.0833,71.67462223768234
1844505072,"2016-04-29 01:00:00",184,13.9333,0.1667,78.22452175617218
1844505072,"2016-04-29 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-29 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-29 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-29 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-29 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-29 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-29 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-29 09:00:00",232,13.7667,0.1833,77.28882086277008
1844505072,"2016-04-29 10:00:00",431,18.6333,0.4167,104.6112630367279
1844505072,"2016-04-29 11:00:00",845,23.0667,0.6000,129.50088328123093
1844505072,"2016-04-29 12:00:00",53,10.7667,0.0333,60.44622015953064
1844505072,"2016-04-29 13:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-29 14:00:00",542,16.9000,0.3000,94.87998116016388
1844505072,"2016-04-29 15:00:00",57,10.8000,0.0333,60.633360147476196
1844505072,"2016-04-29 16:00:00",114,12.4000,0.1167,69.6160808801651
1844505072,"2016-04-29 17:00:00",196,14.6667,0.2167,82.34160214662552
1844505072,"2016-04-29 18:00:00",405,18.5333,0.4000,104.04984325170517
1844505072,"2016-04-29 19:00:00",322,16.5667,0.3000,93.00858247280121
1844505072,"2016-04-29 20:00:00",665,20.5667,0.4833,115.465382874012
1844505072,"2016-04-29 21:00:00",133,13.9667,0.1667,78.41166228055954
1844505072,"2016-04-29 22:00:00",538,19.9000,0.4667,111.7225831747055
1844505072,"2016-04-29 23:00:00",135,13.4333,0.1500,75.4174217581749
1844505072,"2016-04-30 00:00:00",0,10.1000,0.0000,56.70342010259628
1844505072,"2016-04-30 01:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-30 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-30 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-30 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-30 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-30 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-30 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-30 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-04-30 09:00:00",0,10.0333,0.0000,56.32914000749588
1844505072,"2016-04-30 10:00:00",612,18.3000,0.3667,102.73986148834229
1844505072,"2016-04-30 11:00:00",517,19.0333,0.4500,106.85694247484207
1844505072,"2016-04-30 12:00:00",551,19.5000,0.4667,109.47690272331238
1844505072,"2016-04-30 13:00:00",0,10.1000,0.0000,56.70342010259628
1844505072,"2016-04-30 14:00:00",166,12.2333,0.1000,68.68038034439087
1844505072,"2016-04-30 15:00:00",314,16.2333,0.2667,91.13718259334564
1844505072,"2016-04-30 16:00:00",191,12.7667,0.0667,71.67462128400803
1844505072,"2016-04-30 17:00:00",217,14.8000,0.1833,83.0901625752449
1844505072,"2016-04-30 18:00:00",276,15.0667,0.2000,84.58728206157684
1844505072,"2016-04-30 19:00:00",107,13.5667,0.1000,76.16598278284073
1844505072,"2016-04-30 20:00:00",154,14.5000,0.1667,81.40590280294418
1844505072,"2016-04-30 21:00:00",203,15.2667,0.2167,85.71012282371521
1844505072,"2016-04-30 22:00:00",258,16.2000,0.2667,90.9500430226326
1844505072,"2016-04-30 23:00:00",448,16.3667,0.2167,91.88574200868607
1844505072,"2016-05-01 00:00:00",1193,24.5000,0.6500,137.5479030609131
1844505072,"2016-05-01 01:00:00",555,18.3667,0.3667,103.11414206027985
1844505072,"2016-05-01 02:00:00",773,20.7667,0.4167,116.58822292089462
1844505072,"2016-05-01 03:00:00",52,10.9333,0.0500,61.38192015886307
1844505072,"2016-05-01 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 09:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 10:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 11:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 12:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 13:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 14:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 15:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 16:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 17:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 18:00:00",0,10.0333,0.0000,56.32914000749588
1844505072,"2016-05-01 19:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 20:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 21:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 22:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-01 23:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 00:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 01:00:00",0,10.0667,0.0000,56.51628005504608
1844505072,"2016-05-02 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 09:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 10:00:00",0,10.0333,0.0000,56.32914000749588
1844505072,"2016-05-02 11:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 12:00:00",0,10.0333,0.0000,56.32914000749588
1844505072,"2016-05-02 13:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 14:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 15:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 16:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 17:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 18:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 19:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 20:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 21:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 22:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-02 23:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-03 00:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-03 01:00:00",0,10.0333,0.0000,56.32914000749588
1844505072,"2016-05-03 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-03 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-03 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-03 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-03 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-03 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-03 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-03 09:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-03 10:00:00",486,16.8667,0.3000,94.69284147024155
1844505072,"2016-05-03 11:00:00",683,20.2000,0.4333,113.40684270858765
1844505072,"2016-05-03 12:00:00",361,17.3667,0.3333,97.49994295835495
1844505072,"2016-05-03 13:00:00",95,12.4667,0.0667,69.99036180973053
1844505072,"2016-05-03 14:00:00",769,21.7667,0.5333,122.20242303609848
1844505072,"2016-05-03 15:00:00",80,11.4000,0.0500,64.00188058614731
1844505072,"2016-05-03 16:00:00",37,10.6333,0.0167,59.6976603269577
1844505072,"2016-05-03 17:00:00",622,19.3333,0.4167,108.54120248556137
1844505072,"2016-05-03 18:00:00",41,11.0333,0.0500,61.94334042072296
1844505072,"2016-05-03 19:00:00",265,15.8667,0.2500,89.07864272594452
1844505072,"2016-05-03 20:00:00",312,16.3000,0.3167,91.51146203279495
1844505072,"2016-05-03 21:00:00",194,13.9333,0.1833,78.22452145814896
1844505072,"2016-05-03 22:00:00",57,11.7333,0.0500,65.8732813000679
1844505072,"2016-05-03 23:00:00",57,11.5000,0.0667,64.56330078840256
1844505072,"2016-05-04 00:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 01:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 09:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 10:00:00",63,11.4333,0.0667,64.18902051448822
1844505072,"2016-05-04 11:00:00",720,20.8667,0.4833,117.14964288473129
1844505072,"2016-05-04 12:00:00",276,15.6333,0.2333,87.76866269111633
1844505072,"2016-05-04 13:00:00",208,14.5667,0.2000,81.78018206357956
1844505072,"2016-05-04 14:00:00",9,11.3000,0.0167,63.44046151638031
1844505072,"2016-05-04 15:00:00",402,16.5333,0.2667,92.82144206762314
1844505072,"2016-05-04 16:00:00",402,15.7000,0.1833,88.142942070961
1844505072,"2016-05-04 17:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 18:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 19:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 20:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 21:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 22:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-04 23:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 00:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 01:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 09:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 10:00:00",145,12.9000,0.1333,72.42318099737167
1844505072,"2016-05-05 11:00:00",423,18.9000,0.4333,106.10838323831558
1844505072,"2016-05-05 12:00:00",184,14.5667,0.1667,81.78018271923065
1844505072,"2016-05-05 13:00:00",464,18.1667,0.3667,101.99130260944366
1844505072,"2016-05-05 14:00:00",542,19.7000,0.4500,110.59974306821823
1844505072,"2016-05-05 15:00:00",479,18.9667,0.4500,106.48266261816025
1844505072,"2016-05-05 16:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 17:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 18:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 19:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 20:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 21:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 22:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-05 23:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 00:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 01:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 09:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 10:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 11:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 12:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 13:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 14:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 15:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 16:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 17:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 18:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 19:00:00",44,10.7000,0.0333,60.07194012403488
1844505072,"2016-05-06 20:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 21:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 22:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-06 23:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 00:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 01:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 09:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 10:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 11:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 12:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 13:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 14:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 15:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 16:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 17:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 18:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 19:00:00",0,10.0333,0.0000,56.32914000749588
1844505072,"2016-05-07 20:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 21:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 22:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-07 23:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 00:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 01:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 09:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 10:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 11:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 12:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 13:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 14:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 15:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 16:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 17:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 18:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 19:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 20:00:00",0,10.0333,0.0000,56.32914000749588
1844505072,"2016-05-08 21:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 22:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-08 23:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 00:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 01:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 09:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 10:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 11:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 12:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 13:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 14:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 15:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 16:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 17:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 18:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 19:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 20:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 21:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 22:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-09 23:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 00:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 01:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 09:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 10:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 11:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 12:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 13:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 14:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 15:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 16:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 17:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 18:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 19:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 20:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 21:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 22:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-10 23:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 00:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 01:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 09:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 10:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 11:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 12:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 13:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 14:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 15:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 16:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 17:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 18:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 19:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 20:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 21:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 22:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-11 23:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-12 00:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-12 01:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-12 02:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-12 03:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-12 04:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-12 05:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-12 06:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-12 07:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-12 08:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-12 09:00:00",0,10.0000,0.0000,56.14199995994568
1844505072,"2016-05-12 10:00:00",0,10.0000,0.0000,56.14199995994568
1927972279,"2016-04-12 00:00:00",0,10.0333,0.0000,84.64120101928711
1927972279,"2016-04-12 01:00:00",0,10.1333,0.0000,85.48480081558228
1927972279,"2016-04-12 02:00:00",0,10.0667,0.0000,84.9224009513855
